gml_id|creationDa|namespace|lokaalID|relatieveH|LV-publica|inOnderzoe|tijdstipRe|bgt-status|bronhouder|kmlgeometry
A26147564D850222EE0532B0B5B0AACAA|2014-06-12|NL.IMGeo|G1711.5c60ee8a999f471d8b53a73ccc864d3a|-1|2015-09-11T19:33:02.000|0|2014-11-14T11:45:58.000|bestaand|G1711|POLYGON ((187721.357 342546.639,187721.064 342546.454,187719.208 342551.193,187716.707 342558.233,187715.227 342562.364,187715.153 342562.572,187715.075 342562.814,187715.388 342563.037,187721.357 342546.639))
A26147564D840222EE0532B0B5B0AACAA|2013-10-30|NL.IMGeo|P0030.00f6f9695230f68ae050120a080440dd|-1|2015-09-20T17:20:06.000|0|2015-09-18T10:27:04.000|bestaand|P0030|POLYGON ((88960.427 402839.753,88960.282 402839.652,88945.412 402829.319,88945.229 402829.192,88944.594 402829.669,88941.907 402831.455,88941.23 402831.916,88941.388 402832.025,88947.505 402836.262,88956.631 402842.582,88957.264 402842.11,88959.906 402840.142,88960.427 402839.753))
A26147564D845222EE0532B0B5B0AACAA|2015-08-20|NL.IMGeo|G0243.183ba55633e31231e053440a0c0a01f6|-1|2015-09-21T17:32:13.000|0|2015-08-20T13:32:00.000|bestaand|G0243|POLYGON ((170391.413 481778.986,170392.626 481779.337,170396.119 481780.347,170396.368 481780.419,170396.68 481778.688,170397.313 481775.167,170397.47 481774.289,170398.357 481769.357,170399.245 481764.415,170398.986 481764.35,170395.434 481763.363,170394.26 481763.036,170393.973 481762.879,170393.092 481767.816,170392.213 481772.738,170392.053 481773.635,170391.423 481777.163,170391.113 481778.899,170391.413 481778.986))
A26147564D846222EE0532B0B5B0AACAA|2015-02-05|NL.IMGeo|P0025.eca086a4fdbc4aa9b3bcc1d9d94d0e3a|-1|2015-09-21T17:43:45.000|0|2015-02-09T11:58:37.000|bestaand|P0025|POLYGON ((167865.765 439626.674,167865.694 439626.278,167864.919 439621.976,167864.84 439621.536,167864.741 439620.984,167864.258 439621.069,167847.727 439623.983,167847.214 439624.078,167847.309 439624.629,167847.392 439625.111,167848.109 439629.287,167848.188 439629.75,167848.283 439630.305,167848.793 439630.215,167865.383 439627.311,167865.864 439627.227,167865.765 439626.674))
A26147564D847222EE0532B0B5B0AACAA|2015-08-20|NL.IMGeo|G0243.1dbcc8e1863e1c21e053440a0c0a7d7c|-1|2015-09-22T10:51:41.000|0|2015-08-20T13:33:21.000|bestaand|G0243|POLYGON ((171591.676 482552.924,171591.918 482553.044,171591.951 482516.814,171591.238 482516.47,171589.099 482515.439,171587.014 482514.434,171586.215 482550.427,171588.155 482551.333,171588.798 482551.634,171591.285 482552.749,171591.676 482552.924))
A26147564D848222EE0532B0B5B0AACAA|2015-01-23|NL.IMGeo|P0025.1b7b78338592430380d75ac8207c1fa5|-1|2015-09-22T16:59:29.000|0|2015-01-23T10:57:15.000|bestaand|P0025|POLYGON ((228690.178 454875.319,228685.745 454868.935,228685.235 454869.29,228680.944 454872.273,228677.501 454874.666,228677.009 454875.008,228681.36 454881.34,228690.178 454875.319))
A26147564D84A222EE0532B0B5B0AACAA|2015-01-23|NL.IMGeo|P0025.31af5bb4d9894a12b4016441c421ebde|-1|2015-09-22T16:59:29.000|0|2015-01-23T10:57:15.000|bestaand|P0025|POLYGON ((228681.36 454881.34,228681.789 454881.964,228682.285 454881.626,228685.865 454879.184,228690.116 454876.284,228690.613 454875.946,228690.178 454875.319,228681.36 454881.34))
A26147564D84B222EE0532B0B5B0AACAA|2014-09-01|NL.IMGeo|P0025.4467383fe9734dc297e8b217509a3966|-1|2015-09-22T16:59:29.000|0|2014-11-18T12:42:32.000|bestaand|P0025|POLYGON ((228683.45 454865.622,228679.243 454859.54,228678.722 454859.871,228674.264 454862.706,228670.812 454864.901,228670.306 454865.224,228674.575 454871.455,228675.07 454871.129,228678.537 454868.851,228682.947 454865.952,228683.45 454865.622))
A26147564D84E222EE0532B0B5B0AACAA|2015-02-18|NL.IMGeo|G0995.044b2e02d14c45eaa4f856ccaff69b47|-1|2015-09-20T20:51:56.000|0|2015-02-18T15:07:12.000|bestaand|G0995|POLYGON ((164648.509 507100.936,164648.866 507100.744,164650.022 507100.121,164650.34 507099.95,164648.177 507095.907,164647.859 507096.078,164646.702 507096.701,164646.331 507096.901,164638.391 507101.176,164638.034 507101.369,164636.706 507102.084,164636.36 507102.27,164638.51 507106.32,164638.842 507106.141,164640.216 507105.401,164640.564 507105.214,164648.509 507100.936))
A26147564D84F222EE0532B0B5B0AACAA|2015-02-18|NL.IMGeo|G0995.052ec0e4f27a47498c2dd9ced298621d|-1|2015-09-20T20:51:56.000|0|2015-02-18T16:40:48.000|bestaand|G0995|POLYGON ((167253.408 506798.004,167253.567 506793.346,167253.855 506784.869,167254.018 506780.087,167254.109 506777.412,167254.135 506776.643,167253.971 506776.211,167253.152 506776.141,167252.167 506776.056,167248.666 506775.755,167247.972 506775.695,167239.402 506774.957,167238.292 506774.861,167238.26 506775.288,167238.245 506776.029,167238.245 506776.069,167238.363 506776.079,167238.268 506778.818,167238.109 506783.445,167237.816 506791.935,167237.651 506796.7,167237.554 506799.508,167237.554 506799.523,167237.413 506799.511,167237.396 506800.263,167237.36 506800.694,167238.511 506800.791,167247.066 506801.514,167247.818 506801.578,167251.288 506801.871,167252.273 506801.954,167253.063 506802.021,167253.285 506801.613,167253.318 506800.659,167253.408 506798.004))
A26147564D79B222EE0532B0B5B0AACAA|2012-03-12|NL.IMGeo|P0030.00f6f96954c8f68ae050120a080440dd|-1|2015-04-21T13:44:12.000|0|2015-03-09T11:47:40.000|bestaand|P0030|POLYGON ((147134.161 373627.191,147117.72 373612.395,147114.734 373616.102,147130.836 373630.58,147134.161 373627.191))
A26147564D79D222EE0532B0B5B0AACAA|2012-03-12|NL.IMGeo|P0030.00f6f96954c9f68ae050120a080440dd|-1|2015-04-21T13:44:12.000|0|2015-03-09T11:47:40.000|bestaand|P0030|POLYGON ((147233.162 375496.353,147232.581 375491.371,147220.034 375492.973,147206.776 375494.61,147207.391 375499.542,147220.595 375497.919,147233.162 375496.353))
A26147564D79F222EE0532B0B5B0AACAA|2015-02-09|NL.IMGeo|P0030.5f3f80cb59f74789959a30b39d28d719|-1|2015-04-21T13:44:12.000|0|2015-02-19T13:05:05.000|bestaand|P0030|POLYGON ((151833.46 408143.359,151847.011 408152.144,151847.285 408151.701,151847.423 408151.478,151847.431 408151.464,151847.768 408150.92,151847.809 408150.853,151848.322 408150.023,151850.458 408146.566,151850.953 408145.765,151851.01 408145.673,151851.335 408145.147,151851.354 408145.116,151851.47 408144.927,151851.738 408144.493,151838.16 408135.65,151837.752 408136.318,151837.431 408136.845,151837.375 408136.937,151836.854 408137.792,151834.729 408141.278,151834.261 408142.044,151834.216 408142.119,151833.855 408142.71,151833.46 408143.359))
A26147564D7A1222EE0532B0B5B0AACAA|2014-12-05|NL.IMGeo|G0303.0979f3300d1f319ae05332a1e90a5e0b|-1|2015-02-06T20:51:01.000|0|2014-12-05T15:32:38.000|bestaand|P0024|POLYGON ((175869.452 507087.066,175863.07 507086.64,175862.307 507087.193,175854.94 507092.529,175853.812 507093.346,175853.177 507093.806,175856.189 507095.535,175856.814 507095.136,175857.955 507094.408,175868.136 507087.906,175869.452 507087.066))
A26147564D7A2222EE0532B0B5B0AACAA|2014-12-05|NL.IMGeo|G0303.0979f3307e18319ae05332a1e90a5e0b|-1|2015-02-06T20:51:01.000|0|2014-12-05T15:32:38.000|bestaand|W0650|POLYGON ((180093.605 510272.05,180093.726 510267.26,180093.89 510260.803,180094.004 510256.328,180094.004 510256.318,180090.496 510256.231,180090.495 510256.24,180090.384 510260.702,180090.223 510267.173,180090.104 510271.972,180090.067 510273.46,180089.983 510276.81,180089.977 510277.05,180089.942 510278.465,180093.441 510278.511,180093.476 510277.12,180093.482 510276.899,180093.568 510273.523,180093.605 510272.05))
A26147564D7AA222EE0532B0B5B0AACAA|2014-12-29|NL.IMGeo|G0531.5b1b2406de384eeb994a16b6a4c182f8|-1|2015-08-15T17:23:53.000|0|2014-12-29T15:44:26.000|bestaand|G0531|POLYGON ((103119.99 428163.613,103122.947 428155.545,103120.081 428154.494,103117.908 428153.697,103117.789 428154.023,103114.894 428161.82,103117.139 428162.61,103119.99 428163.613))
A26147564D7AB222EE0532B0B5B0AACAA|2014-07-23|NL.IMGeo|G0531.889527d269fb46ddb157b909608055dc|-1|2015-08-15T17:23:53.000|0|2014-07-24T09:59:31.000|bestaand|G0531|POLYGON ((104643.092 428478.469,104655.67 428458.479,104655.462 428458.296,104650.848 428454.23,104649.275 428452.843,104649.044 428453.21,104636.719 428472.814,104638.298 428474.216,104642.881 428478.282,104643.092 428478.469))
A26147564D7AC222EE0532B0B5B0AACAA|2015-05-07|NL.IMGeo|G0405.d42bc711b5014c6192de46b7d82ad9a5|-1|2015-06-17T14:05:10.000|0|2015-05-07T12:59:00.000|bestaand|G0405|POLYGON ((132610.008 519134.933,132610.288 519133.974,132609.916 519134.178,132609.048 519134.654,132608.76 519134.569,132608.742 519134.564,132601.95 519132.576,132601.361 519132.404,132600.886 519131.532,132600.762 519131.304,132600.683 519131.158,132598.18 519126.559,132597.596 519128.543,132596.715 519131.535,132595.511 519135.627,132595.284 519136.398,132596.07 519136.623,132598.093 519137.202,132599.055 519136.688,132599.075 519136.678,132599.426 519136.49,132600.299 519136.024,132600.883 519136.195,132607.676 519138.179,132607.705 519138.188,132607.993 519138.272,132608.469 519139.14,132608.673 519139.512,132608.955 519138.546,132610.008 519134.933))
A26147564D7AD222EE0532B0B5B0AACAA|2015-07-01|NL.IMGeo|G0050.19cb5133d4663142e053440a0c0a9802|-1|2015-08-28T11:13:20.000|0|2015-07-01T08:19:18.000|bestaand|P0024|POLYGON ((170050.043 486506.425,170049.78 486506.27,170047.27 486510.56,170047.526 486510.712,170051.357 486512.985,170053.159 486514.054,170059.757 486517.969,170062.983 486519.882,170070.545 486524.369,170073.91 486526.365,170077.698 486528.613,170077.98 486528.78,170080.49 486524.4,170080.261 486524.265,170076.426 486522.001,170073.05 486520.008,170065.641 486515.634,170062.377 486513.707,170055.953 486509.914,170053.665 486508.563,170050.043 486506.425))
A26147564D7AE222EE0532B0B5B0AACAA|2015-02-08|NL.IMGeo|P0025.1a5dcd6d291d4facabf40125caeea0ab|-1|2015-08-31T12:34:54.000|0|2015-02-20T08:41:35.000|bestaand|P0025|POLYGON ((190835.837 441155.667,190816.444 441104.748,190810.061 441107.066,190829.44 441158.08,190835.837 441155.667))
A26147564D7AF222EE0532B0B5B0AACAA|2014-11-12|NL.IMGeo|P0025.20339abe4b884ac49cf3037bfa2e4a72|-1|2015-08-31T12:34:54.000|0|2015-02-10T07:53:36.000|bestaand|P0025|POLYGON ((190114.283 441720.498,190068.672 441678.043,190063.095 441684.093,190108.819 441726.501,190114.283 441720.498))
A26147564D7B2222EE0532B0B5B0AACAA|2015-06-10|NL.IMGeo|P0025.5e460bb3645c4724969deafeb334449f|-1|2015-08-31T12:34:54.000|0|2015-06-10T09:20:06.000|bestaand|P0025|POLYGON ((229358.75 432211.442,229343.874 432208.272,229343.581 432208.209,229343.539 432208.405,229343.181 432210.085,229343.139 432210.28,229343.433 432210.343,229358.309 432213.513,229358.602 432213.575,229358.644 432213.379,229359.002 432211.7,229359.043 432211.504,229358.75 432211.442))
A26147564D7B3222EE0532B0B5B0AACAA|2014-11-12|NL.IMGeo|P0025.6acbc46905fa4813b1213836ea6b7eb1|-1|2015-08-31T12:34:54.000|0|2014-11-12T12:55:50.000|bestaand|P0025|POLYGON ((190005.184 441728.852,189998.953 441723.192,189996.073 441728.06,190002.272 441733.592,190005.184 441728.852))
A26147564D7B4222EE0532B0B5B0AACAA|2014-11-12|NL.IMGeo|P0025.a7f3b9eab4744d9db2b29ae0095d2336|-1|2015-08-31T12:34:54.000|0|2015-01-21T09:43:18.000|bestaand|P0025|POLYGON ((190008.112 441723.946,190035.489 441678.396,190028.418 441674.141,190001.021 441719.756,190008.112 441723.946))
A26147564D7BB222EE0532B0B5B0AACAA|2011-07-25|NL.IMGeo|P0030.00f6f9695789f68ae050120a080440dd|-1|2015-02-18T16:39:22.000|0|2014-11-24T14:30:22.000|bestaand|P0030|POLYGON ((189662.47 411496.91,189706.265 411507.773,189707.974 411503.372,189664.226 411492.579,189662.47 411496.91))
A26147564D7C5222EE0532B0B5B0AACAA|2013-03-28|NL.IMGeo|P0030.00f6f96954d0f68ae050120a080440dd|-1|2015-02-18T15:13:39.000|0|2014-05-27T12:15:58.000|bestaand|P0030|POLYGON ((111891.008 406633.966,111889.218 406636.944,111888.262 406638.534,111904.788 406644.84,111905.549 406643.104,111907.266 406640.094,111891.008 406633.966))
A26147564D7C8222EE0532B0B5B0AACAA|2014-02-10|NL.IMGeo|G0546.8a5ea19e041042ab8040a1e2acfba7ed|-1|2014-08-30T04:56:24.000|0|2014-02-13T08:23:47.000|bestaand|G0546|POLYGON ((93456.2 462541.512,93452.687 462537.974,93449.337 462534.6,93443.154 462540.54,93445.742 462541.747,93450.818 462546.875,93456.2 462541.512))
A26147564D7CB222EE0532B0B5B0AACAA|2014-02-10|NL.IMGeo|G0546.d3fd54ccd7a14b31ade83206592b39c5|-1|2014-08-30T08:05:18.000|0|2014-02-13T08:23:47.000|bestaand|G0546|POLYGON ((93876.037 465666.422,93930.93 465691.9,93926.6 465685.42,93877.87 465662.8,93876.037 465666.422))
A26147564D7D1222EE0532B0B5B0AACAA|2015-04-15|NL.IMGeo|G0971.3f66f0a6a7c4469e878310571f417fd1|-1|2015-06-03T14:08:02.000|0|2015-04-15T13:24:21.000|bestaand|G0971|POLYGON ((180930.254 331147.739,180930.378 331147.952,180935.825 331145.45,180936.279 331145.242,180936.177 331145.056,180932.387 331137.994,180932.275 331137.816,180931.818 331138.027,180926.388 331140.526,180925.928 331140.737,180926.035 331140.918,180929.813 331147.975,180930.254 331147.739))
A26147564D7D3222EE0532B0B5B0AACAA|2014-10-13|NL.IMGeo|G0531.93e6629cf7424ebeac2dee244740e7f6|-1|2015-08-15T17:23:53.000|0|2014-10-16T09:30:29.000|bestaand|G0531|POLYGON ((103381.353 427791.843,103387.71 427785.866,103386.986 427785.108,103384.501 427782.503,103384.189 427782.177,103377.924 427788.055,103378.226 427788.389,103380.647 427791.063,103381.353 427791.843))
A26147564D7D4222EE0532B0B5B0AACAA|2015-07-01|NL.IMGeo|G0050.19cb5133ef953142e053440a0c0a9802|-1|2015-08-26T16:38:36.000|0|2015-07-01T08:19:18.000|bestaand|G0050|POLYGON ((165239.691 480939.322,165241.1 480941.97,165241.629 480941.795,165244.506 480940.875,165245.03 480940.71,165243.544 480938.039,165240.168 480931.804,165238.72 480929.12,165238.22 480929.277,165235.241 480930.235,165234.79 480930.38,165236.302 480933.036,165239.691 480939.322))
A26147564D7D5222EE0532B0B5B0AACAA|2015-05-07|NL.IMGeo|G0405.972b124382cc44419b71ac2221918edb|-1|2015-06-17T14:05:10.000|0|2015-05-07T12:59:00.000|bestaand|G0405|POLYGON ((132680.994 518195.028,132681.357 518194.194,132682.38 518191.841,132682.859 518190.74,132684.476 518187.023,132685.928 518183.685,132687.074 518181.049,132687.475 518180.129,132688.875 518176.91,132689.469 518175.545,132689.54 518175.381,132689.614 518175.212,132690.365 518173.485,132688.548 518172.679,132688.338 518172.588,132688.1 518172.487,132684.752 518171.002,132684.12 518172.465,132684.05 518172.626,132683.993 518172.757,132683.385 518174.163,132681.982 518177.408,132681.58 518178.335,132680.45 518180.948,132679.023 518184.248,132677.395 518188.013,132676.908 518189.139,132675.907 518191.454,132675.527 518192.333,132673.767 518196.404,132672.251 518199.908,132671.546 518201.537,132671.065 518202.65,132670.444 518204.087,132673.767 518205.633,132673.963 518205.718,132674.24 518205.838,132675.957 518206.606,132676.483 518205.396,132676.946 518204.331,132677.703 518202.592,132679.245 518199.048,132680.994 518195.028))
A26147564D7D8222EE0532B0B5B0AACAA|2015-07-01|NL.IMGeo|G0050.19cb5133e5233142e053440a0c0a9802|-1|2015-08-28T11:13:20.000|0|2015-07-01T08:19:18.000|bestaand|G0050|POLYGON ((165899.522 487758.088,165902.29 487755.51,165907.976 487750.214,165910.221 487748.123,165914.115 487744.496,165914.303 487744.321,165913.207 487744.345,165913.086 487744.348,165912.391 487744.174,165911.911 487743.637,165911.849 487742.808,165911.817 487742.387,165912.451 487740.869,165907.723 487745.388,165905.511 487747.503,165899.888 487752.877,165897.162 487755.483,165893.874 487758.625,165894.912 487758.474,165894.957 487758.485,165895.597 487758.647,165896.208 487759.25,165896.265 487759.998,165896.251 487760.183,165896.206 487760.778,165895.971 487761.395,165899.522 487758.088))
A26147564D7D9222EE0532B0B5B0AACAA|2015-02-17|NL.IMGeo|P0025.09ca2b4702e34261b9a204ab22975dc8|-1|2015-08-31T12:34:54.000|0|2015-02-19T09:37:20.000|bestaand|P0025|POLYGON ((192285.433 440921.226,192279.154 440890.851,192278.87 440892.579,192278.645 440893.329,192278.568969546 440893.470258639,192278.483428142 440893.605969005,192278.388778791 440893.735491738,192278.285467401 440893.858216599,192278.173980705 440893.973565414,192278.054843932 440894.08099477,192277.928618371 440894.179998517,192277.795898698 440894.270110235,192277.65731018 440894.350905389,192277.513505742 440894.422003329,192277.365162879 440894.483069122,192277.212980464 440894.533815041,192277.057675473 440894.574002013,192276.899979569 440894.603440732,192276.740635708 440894.621992484,192276.580394581 440894.629569873,192276.420011133 440894.626137212,192276.260240957 440894.611710653,192276.101836771 440894.58635819,192275.945544846 440894.550199225,192275.792101517 440894.50340414,192275.642229691 440894.446193397,192275.496635437 440894.378836521,192275.356004698 440894.301650823,192275.221 440894.215,192274.998 440894.04,192274.487 440893.407,192273.878 440892.671,192280.225 440923.161,192280.721 440921.414,192280.838 440921.196,192280.931555305 440921.053720957,192281.035003613 440920.91846428,192281.147819832 440920.790916562,192281.269431278 440920.671725213,192281.39922066 440920.561495274,192281.536529146 440920.460786283,192281.680659756 440920.370109454,192281.830880865 440920.289925039,192281.986429952 440920.220640093,192282.146517426 440920.162606299,192282.310330674 440920.116118222,192282.477038167 440920.081411868,192282.645793699 440920.058663398,192282.815740637 440920.047988281,192282.986016333 440920.049440697,192283.155756444 440920.0630133,192283.324099369 440920.088637173,192283.490190573 440920.126182243,192283.653186969 440920.175457954,192283.812261187 440920.236214146,192283.966605733 440920.308142431,192284.115437169 440920.390877715,192284.258 440920.484,192284.422 440920.61,192284.579449605 440920.727878182,192284.729430148 440920.855123914,192284.871385142 440920.991265118,192285.00478787 440921.135796621,192285.129143365 440921.288182169,192285.24399022 440921.447856337,192285.348902315 440921.614226699,192285.443490371 440921.786675945,192285.527403446 440921.964564211,192285.600330185 440922.147231488,192285.662 440922.334,192285.433 440921.226))
A26147564D7DB222EE0532B0B5B0AACAA|2015-05-07|NL.IMGeo|G0405.6635ba02ea0a42f29022590f678c37c0|-1|2015-06-17T13:54:35.000|0|2015-05-07T12:59:00.000|bestaand|G0405|POLYGON ((134524.492 518455.677,134526.292 518452.562,134526.8 518451.682,134527.111 518451.144,134527.694 518450.135,134529.225 518447.486,134527.823 518446.241,134525.229 518443.936,134523.894 518442.751,134522.406 518445.307,134521.811 518446.329,134521.501 518446.862,134520.989 518447.743,134519.183 518450.847,134518.887 518451.355,134518.36 518452.261,134518.096 518452.715,134516.551 518455.369,134516.44 518455.56,134517.818 518456.813,134520.358 518459.122,134521.731 518460.443,134521.872 518460.211,134523.411 518457.548,134523.673 518457.095,134524.201 518456.181,134524.492 518455.677))
A26147564D7E3222EE0532B0B5B0AACAA|2012-03-12|NL.IMGeo|P0030.00f6f96954c6f68ae050120a080440dd|-1|2015-04-21T13:44:12.000|0|2015-03-09T11:47:40.000|bestaand|P0030|POLYGON ((145963.064 375936.334,145965.452 375958.864,145977.12 375957.572,145974.796 375935.032,145963.064 375936.334))
A26147564D7E4222EE0532B0B5B0AACAA|2012-03-12|NL.IMGeo|P0030.00f6f96954c7f68ae050120a080440dd|-1|2015-04-21T13:44:12.000|0|2015-03-09T11:47:40.000|bestaand|P0030|POLYGON ((146912.515 374911.503,146941.376 374906.572,146939.945 374898.018,146911.093 374902.881,146912.515 374911.503))
A26147564D7E7222EE0532B0B5B0AACAA|2014-08-06|NL.IMGeo|P0025.c34c3311531d4d88afd09a68a66de475|-1|2015-08-31T12:34:54.000|0|2015-01-24T10:20:44.000|bestaand|P0025|POLYGON ((192158.295 441175.181,192158.499501498 441175.014810775,192158.714504485 441174.862451219,192158.939075321 441174.724582955,192159.172238804 441174.601804659,192159.412982423 441174.494649493,192159.660260754 441174.403582785,192159.913 441174.329,192160.06484396 441174.291703583,192160.218834184 441174.264599629,192160.374287292 441174.247808427,192160.530513421 441174.241404459,192160.686819263 441174.245416179,192160.842511192 441174.259825766,192160.996898279 441174.284569278,192161.149295375 441174.319536909,192161.299026199 441174.364573494,192161.445426278 441174.419479147,192161.587845914 441174.48401022,192161.725653082 441174.557880342,192161.858236238 441174.640761688,192161.98500701 441174.732286468,192162.105402805 441174.832048505,192162.218889348 441174.939605087,192162.324963011 441175.054478884,192162.423153065 441175.176160142,192162.513023764 441175.304108843,192162.594176277 441175.437757179,192162.666250482 441175.576512083,192162.728926524 441175.719757765,192162.781926252 441175.866858549,192162.825014487 441176.017161624,192162.858 441176.17,192162.916792813 441176.450249925,192162.959323253 441176.733424372,192162.985449709 441177.018580496,192162.995085202 441177.304768845,192162.988197628 441177.59103649,192162.964809935 441177.876430303,192162.925 441178.16,192179.197 441147.99,192178.969757701 441148.161764684,192178.734708066 441148.322680315,192178.492368609 441148.472392559,192178.243272908 441148.610571802,192177.987969416 441148.736913791,192177.727020266 441148.851140353,192177.461 441148.953,192177.341178264 441148.998748251,192177.218587376 441149.036452673,192177.093766652 441149.065947384,192176.967265241 441149.087102607,192176.839639679 441149.099825293,192176.711451448 441149.104059458,192176.583264507 441149.09978646,192176.455642804 441149.087025121,192176.329147808 441149.065831572,192176.204336025 441149.036299065,192176.081756555 441148.998557508,192175.961948685 441148.95277296,192175.845439501 441148.89914684,192175.732741579 441148.837915078,192175.624350727 441148.769347042,192175.52074381 441148.693744421,192175.422376633 441148.611439809,192175.32968197 441148.522795305,192175.243067607 441148.428200886,192175.162914611 441148.328072727,192175.089575618 441148.222851321,192175.023373269 441148.112999618,192174.964598812 441147.999000862,192174.913510837 441147.881356612,192174.870334089 441147.760584444,192174.835258536 441147.637215659,192174.808438479 441147.511793024,192174.789991911 441147.384868347,192174.78 441147.257,192174.754804171 441146.938987996,192174.744932773 441146.620132185,192174.750408672 441146.301170632,192174.771219186 441145.982841566,192174.807316135 441145.665881819,192174.858615994 441145.351025056,192174.925 441145.039,192158.295 441175.181))
A26147564D7F1222EE0532B0B5B0AACAA|2014-12-05|NL.IMGeo|G0303.0979f3300d20319ae05332a1e90a5e0b|-1|2015-02-06T20:51:01.000|0|2014-12-05T15:32:38.000|bestaand|P0024|POLYGON ((175809.466 507127.308,175817.785 507121.36,175818.907 507120.558,175819.505 507120.13,175819.066 507116.772,175818.397 507117.181,175817.197 507117.915,175810.035 507122.295,175809.078 507122.881,175807.994 507128.36,175809.466 507127.308))
A26147564D7F2222EE0532B0B5B0AACAA|2014-12-05|NL.IMGeo|G0303.0979f3307e16319ae05332a1e90a5e0b|-1|2015-02-06T20:51:01.000|0|2014-12-05T15:32:38.000|bestaand|W0650|POLYGON ((180084.909 510260.545,180085.02 510256.104,180085.02 510256.094,180081.495 510256.006,180081.495 510256.016,180081.386 510260.444,180081.227 510266.95,180081.109 510271.77,180081.072 510273.298,180080.992 510276.581,180080.977 510277.197,180080.95 510278.3,180084.465 510278.395,180084.502 510276.91,180084.508 510276.67,180084.59 510273.361,180084.628 510271.849,180084.748 510267.037,180084.909 510260.545))
A26147564D7F3222EE0532B0B5B0AACAA|2014-12-05|NL.IMGeo|G0303.0979f3307e17319ae05332a1e90a5e0b|-1|2015-02-06T20:51:01.000|0|2014-12-05T15:32:38.000|bestaand|W0650|POLYGON ((180089.101 510271.949,180089.226 510267.149,180089.395 510260.674,180089.512 510256.216,180089.512 510256.206,180086.01 510256.119,180086.01 510256.129,180085.899 510260.574,180085.738 510267.062,180085.618 510271.871,180085.58 510273.379,180085.498 510276.696,180085.491 510276.95,180085.455 510278.408,180088.931 510278.452,180088.968 510277.04,180088.975 510276.784,180089.062 510273.442,180089.101 510271.949))
A26147564D7F6222EE0532B0B5B0AACAA|2014-07-24|NL.IMGeo|G0531.0c37de8d97b8450d94f77eb8b8262bcb|-1|2015-08-15T17:23:53.000|0|2014-07-24T14:46:34.000|bestaand|G0531|POLYGON ((104189.561 429124.143,104192.352 429116.188,104193.132 429113.961,104193.286 429113.523,104192.972 429113.418,104192.732 429113.338,104185.848 429111.033,104183.949 429110.397,104183.058 429112.88,104180.067 429121.212,104179.23 429123.544,104178.66 429125.1,104178.34 429125.972,104178.736 429125.776,104180.599 429126.386,104187.291 429128.575,104187.707 429128.711,104187.857 429129.004,104188.672 429126.68,104189.561 429124.143))
A26147564D7FA222EE0532B0B5B0AACAA|2014-02-10|NL.IMGeo|G0546.6f64759f697947f4b62d3fc92c04bc29|-1|2014-08-30T08:05:18.000|0|2014-06-25T11:49:00.000|bestaand|G0546|POLYGON ((94854.169 465609.292,94851.139 465592.002,94850.9076400542 465592.266712556,94850.669247632 465592.525109968,94850.4239950441 465592.777005449,94850.1720595546 465593.022216931,94849.9136232595 465593.260567195,94849.648872956 465593.491883944,94849.378 465593.716,94848.9043144445 465594.080015543,94848.4146038622 465594.422168825,94847.9098764658 465594.741755426,94847.3911713995 465595.038117334,94846.8595565811 465595.310644407,94846.3161265079 465595.558775577,94845.762 465595.782,94845.334 465595.935,94847.968 465610.647,94848.358 465610.562,94852.195 465609.724,94854.169 465609.292))
A26147564D7FF222EE0532B0B5B0AACAA|2015-01-21|NL.IMGeo|P0025.de64108c6ead4b49ab2d41af0e230e46|-1|2015-08-31T12:34:54.000|0|2015-01-21T09:43:18.000|bestaand|P0025|POLYGON ((194050.641 442771.441,194067.027 442754.92,194057.304 442741.298,194040.779 442758.133,194050.641 442771.441))
A26147564D800222EE0532B0B5B0AACAA|2015-03-09|NL.IMGeo|P0025.ee0f411003244e5da0afc7cb6e7f7412|-1|2015-08-31T12:34:54.000|0|2015-03-09T16:09:05.000|bestaand|P0025|POLYGON ((229289.489 432427.031,229289.368 432427.306,229287.389 432431.817,229287.269 432432.092,229305.585 432439.697,229305.704 432439.421,229307.584 432435.082,229307.703 432434.807,229289.489 432427.031))
A26147564D801222EE0532B0B5B0AACAA|2015-05-07|NL.IMGeo|G0405.1f6d3e010b294b64bbb34fbb1f8997b2|-1|2015-06-17T13:54:35.000|0|2015-05-07T12:59:00.000|bestaand|G0405|POLYGON ((135131.409 519006.569,135130.907 519007.434,135128.248 519012.017,135130.57 519014.162,135133.489 519016.858,135133.905 519017.242,135134.335 519017.638,135136.634 519019.762,135137.798 519020.837,135138.114 519021.129,135140.84 519016.482,135141.356 519015.603,135141.668 519015.072,135143.046 519012.725,135143.435 519012.063,135143.822 519011.403,135145.896 519007.87,135146.459 519006.91,135146.634 519006.613,135146.252 519006.263,135145.088 519005.196,135142.778 519003.08,135142.377 519002.713,135141.937 519002.31,135139.415 518999.999,135139.019 518999.636,135136.676 518997.489,135136.499 518997.794,135135.902 518998.823,135135.219 519000.0,135133.87 519002.326,135133.47 519003.015,135133.1 519003.653,135131.728 519006.018,135131.409 519006.569))
